timestamp,group,train_genre_precision,train_genre_recall,train_genre_hit_rate,test_genre_precision,test_genre_recall,test_genre_hit_rate,num_evaluated_users
2025-03-23 21:46:11,low_activity,0.9047619047619048,1.0,1.0,0.2751322751322751,0.8055555555555555,1.0,3
2025-03-23 21:46:11,high_activity,0.6746031746031746,0.7857142857142857,1.0,0.42063492063492064,0.8333333333333333,1.0,2
