timestamp,group,train_genre_precision,train_genre_recall,train_genre_hit_rate,test_genre_precision,test_genre_recall,test_genre_hit_rate,num_evaluated_users
2025-03-22 11:24:15,low_activity,0.7638095238095237,0.687857142857143,1.0,0.4814285714285715,0.6135714285714287,1.0,10
2025-03-22 11:24:15,high_activity,0.949047619047619,0.6469949494949494,1.0,0.5192857142857142,0.7267857142857143,1.0,10
